GIORNO,DATA,REGIONE,POSITIVI,DIMESSI,DECEDUTI,CASI TOTALI,Rt,P.TamponiPos,P.PostiNorm.,P.Posti.ICU,,V-1,V-7,V-1,V-7,V-1,V-7,V-1,V-7,M-7,V-1,V-7,V-1,V-7,V-1,V-7
7,02/03/2020,MARCHE,34,0,1,35,"0,00","27,78%","0,95%","0,53%",,9,"22,57",0,"0,00",1,"0,86",10,"23,43","0,14","0,43%","0,95%","0,43%","1,59%","-14,65%","-32,14%"
7,02/03/2020,MOLISE,0,0,0,0,,"0,00%","0,95%","0,53%",,0,"0,00",0,"0,00",0,"0,00",0,"0,00","0,18","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%"
7,02/03/2020,BOLZANO,1,0,0,1,"0,00","0,00%","0,88%","0,53%",,0,"0,00",0,"0,00",0,"0,00",0,"0,00","0,64","0,00%","-0,03%","0,00%","0,00%","0,00%","0,00%"
7,02/03/2020,TRENTO,0,0,0,0,,"0,00%","0,88%","0,53%",,0,"0,00",0,"0,00",0,"0,00",0,"0,00","0,13","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%"
7,02/03/2020,PIEMONTE,51,0,0,51,"0,04","2,78%","1,08%","0,53%",,2,"32,43",0,"0,00",0,"0,00",2,"32,43","12,70","0,02%","0,10%","0,00%","0,23%","-67,59%","-9,48%"
7,02/03/2020,PUGLIA,4,0,0,4,"0,00","6,25%","1,08%","0,53%",,1,"2,00",0,"0,00",0,"0,00",1,"2,00","0,78","0,03%","0,03%","0,00%","0,00%","6,25%","5,24%"
7,02/03/2020,SARDEGNA,0,0,0,0,,"0,00%","1,22%","0,53%",,0,"0,00",0,"0,00",0,"0,00",0,"0,00","0,36","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%"
7,02/03/2020,SICILIA,5,2,0,7,"0,00","-12,50%","1,29%","0,53%",,-2,"1,57",0,"0,57",0,"0,00",-2,"2,14","2,67","0,02%","0,02%","0,00%","0,00%","-14,25%","-10,96%"
7,02/03/2020,TOSCANA,12,1,0,13,"0,00","0,00%","1,36%","0,53%",,0,"5,29",0,"0,43",0,"0,00",0,"5,71","0,65","0,00%","0,04%","0,00%","0,00%","-4,88%","-4,51%"
7,02/03/2020,UMBRIA,2,0,0,2,"0,00","0,00%","1,49%","0,53%",,0,"1,43",0,"0,00",0,"0,00",0,"1,43","1,46","0,00%","0,00%","0,00%","0,00%","-50,00%","-7,14%"
7,02/03/2020,VA.AOSTA,0,0,0,0,,"0,00%","1,63%","0,53%",,0,"0,00",0,"0,00",0,"0,00",0,"0,00","0,13","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%"
7,02/03/2020,VENETO,271,0,2,273,"1,17","1,38%","1,56%","0,53%",,10,"115,29",0,"0,00",0,"0,14",10,"115,43","35,88","0,03%","0,38%","0,10%","0,30%","-16,76%","-3,23%"
8,03/03/2020,ABRUZZO,6,0,0,6,,"0,00%","1,63%","0,53%",,1,"3,14",0,"0,00",0,"0,00",1,"3,14",,"0,14%","0,19%","0,00%","0,00%","0,00%","-6,90%"
8,03/03/2020,BASILICATA,1,0,0,1,"0,00","33,33%","1,56%","0,53%",,1,"0,86",0,"0,00",0,"0,00",1,"0,86","0,31","0,00%","0,00%","0,00%","0,00%","33,33%","28,57%"
8,03/03/2020,CALABRIA,1,0,0,1,"0,00","0,00%","1,56%","0,53%",,0,"0,29",0,"0,00",0,"0,00",0,"0,29","2,81","0,00%","0,00%","0,00%","0,00%","0,00%","-2,04%"
8,03/03/2020,CAMPANIA,30,0,0,30,"0,01","40,63%","1,63%","0,53%",,13,"18,00",0,"0,00",0,"0,00",13,"18,00","2,20","0,15%","0,16%","0,00%","0,00%","40,63%","33,95%"
8,03/03/2020,EMILIA ROMAGNA,398,4,18,420,"0,01","217,95%","1,56%","0,53%",,74,"184,14",4,"3,43",7,"11,57",85,"199,14","0,56","0,64%","1,47%","1,06%","1,62%","189,86%","169,08%"
8,03/03/2020,FRIULI VENEZIA GIULIA,13,0,0,13,"0,00","4,71%","1,69%","0,53%",,4,"9,00",0,"0,00",0,"0,00",4,"9,00","0,20","0,08%","0,07%","0,00%","0,00%","-6,83%","0,80%"
8,03/03/2020,LAZIO,11,3,0,14,"0,00","6,73%","1,69%","0,53%",,7,"8,00",0,"0,00",0,"0,00",7,"8,00","3,63","0,11%","0,11%","0,00%","0,00%","4,69%","4,85%"
8,03/03/2020,LIGURIA,19,4,1,24,"0,00","0,00%","1,83%","0,53%",,1,"-1,71",0,"1,71",1,"0,86",2,"0,86","0,20","0,00%","0,11%","0,46%","0,60%","0,00%","-51,32%"
8,03/03/2020,LOMBARDIA,1326,139,55,1520,"0,31","16,10%","1,83%","0,53%",,249,"624,00",0,"71,71",17,"29,29",266,"725,00","5,01","2,15%","3,47%","3,21%","6,31%","-9,71%","-15,50%"
8,03/03/2020,MARCHE,59,0,2,61,"0,00","41,27%","1,69%","1,06%",,25,"39,14",0,"0,00",1,"1,57",26,"40,71","0,11","0,85%","1,46%","3,00%","3,80%","13,49%","-24,54%"
8,03/03/2020,MOLISE,3,0,0,3,"0,00","0,00%","1,83%","0,53%",,3,"2,57",0,"0,00",0,"0,00",3,"2,57","0,15","1,36%","1,16%","0,00%","0,00%","0,00%","0,00%"
8,03/03/2020,BOLZANO,1,0,0,1,,"0,00%","2,03%","0,53%",,0,"0,00",0,"0,00",0,"0,00",0,"0,00","0,52","0,00%","-0,03%","0,00%","0,00%","0,00%","0,00%"
8,03/03/2020,TRENTO,4,0,0,4,"0,00","0,00%","2,17%","0,53%",,4,"3,43",0,"0,00",0,"0,00",4,"3,43","0,11","0,17%","0,15%","0,00%","0,00%","0,00%","0,00%"
8,03/03/2020,PIEMONTE,56,0,0,56,"0,05","20,83%","2,10%","0,53%",,5,"29,86",0,"0,00",0,"0,00",5,"29,86","10,60","0,02%","0,09%","0,16%","0,32%","18,06%","5,60%"
8,03/03/2020,PUGLIA,6,0,0,6,"0,00","10,00%","2,30%","0,53%",,2,"3,14",0,"0,00",0,"0,00",2,"3,14","0,65","0,00%","0,02%","0,00%","0,00%","3,75%","7,56%"
8,03/03/2020,SARDEGNA,1,0,0,1,"0,00","0,00%","2,24%","0,53%",,1,"0,86",0,"0,00",0,"0,00",1,"0,86","0,30","0,06%","0,05%","0,00%","0,00%","0,00%","0,00%"
8,03/03/2020,SICILIA,5,2,0,7,"0,00","0,00%","2,30%","0,53%",,0,"1,29",0,"0,29",0,"0,00",0,"1,57","2,22","0,00%","0,01%","0,00%","0,00%","12,50%","1,54%"
8,03/03/2020,TOSCANA,18,1,0,19,"0,00","7,14%","2,51%","0,53%",,6,"9,00",0,"0,29",0,"0,00",6,"9,29","0,54","0,06%","0,08%","0,00%","0,00%","7,14%","1,80%"
8,03/03/2020,UMBRIA,8,0,0,8,"0,00","60,00%","2,64%","0,53%",,6,"6,29",0,"0,00",0,"0,00",6,"6,29","1,21","0,12%","0,10%","0,71%","0,61%","60,00%","44,29%"
8,03/03/2020,VA.AOSTA,0,0,0,0,,"0,00%","2,51%","0,53%",,0,"0,00",0,"0,00",0,"0,00",0,"0,00","0,11","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%"
8,03/03/2020,VENETO,297,7,3,307,"1,48","8,63%","2,51%","0,53%",,26,"104,86",7,"6,00",1,"0,86",34,"111,71","30,14","-0,07%","0,22%","0,50%","0,61%","7,25%","2,88%"
9,04/03/2020,ABRUZZO,7,0,0,7,,"3,03%","2,37%","0,53%",,1,"3,14",0,"0,00",0,"0,00",1,"3,14",,"0,14%","0,25%","0,00%","0,00%","3,03%","-4,31%"
9,04/03/2020,BASILICATA,1,0,0,1,"0,00","0,00%","1,96%","0,53%",,0,"0,71",0,"0,00",0,"0,00",0,"0,71","0,25","0,00%","0,00%","0,00%","0,00%","-33,33%","-4,76%"
9,04/03/2020,CALABRIA,1,0,0,1,"0,00","0,00%","2,03%","0,53%",,0,"0,14",0,"0,00",0,"0,00",0,"0,14","2,25","0,00%","0,00%","0,00%","0,00%","0,00%","-2,04%"
9,04/03/2020,CAMPANIA,31,0,0,31,"0,01","4,17%","2,24%","0,53%",,1,"14,57",0,"0,00",0,"0,00",1,"14,57","1,76","0,00%","0,12%","0,00%","0,00%","-36,46%","-3,11%"
9,04/03/2020,EMILIA ROMAGNA,516,6,22,544,"0,01","25,41%","2,17%","0,53%",,118,"235,00",2,"4,57",4,"12,57",124,"252,14","0,45","1,13%","2,01%","0,26%","1,40%","-192,54%","-25,48%"
9,04/03/2020,FRIULI VENEZIA GIULIA,18,0,0,18,"0,00","22,73%","2,17%","1,06%",,5,"11,43",0,"0,00",0,"0,00",5,"11,43","0,16","0,16%","0,19%","0,00%","0,00%","18,02%","15,57%"
9,04/03/2020,LAZIO,27,3,0,30,"0,00","13,56%","2,17%","1,06%",,16,"20,14",0,"0,00",0,"0,00",16,"20,14","2,91","0,08%","0,16%","0,32%","0,27%","6,83%","9,74%"
9,04/03/2020,LIGURIA,21,4,1,26,"0,00","16,67%","2,10%","1,06%",,2,"-1,14",0,"1,14",0,"0,71",2,"0,71","0,16","-0,11%","-0,06%","0,46%","0,86%","16,67%","-31,75%"
9,04/03/2020,LOMBARDIA,1497,250,73,1820,"0,43","11,71%","2,30%","1,06%",,171,"616,71",111,"147,00",18,"38,14",300,"801,86","4,09","1,75%","3,98%","3,37%","7,38%","-4,39%","-21,56%"
9,04/03/2020,MARCHE,80,0,4,84,"0,00","26,14%","2,37%","1,06%",,21,"48,86",0,"0,00",2,"3,00",23,"51,86","0,09","0,60%","1,64%","0,86%","3,68%","-15,13%","-41,37%"
9,04/03/2020,MOLISE,3,0,0,3,"0,00","0,00%","2,37%","1,59%",,0,"2,14",0,"0,00",0,"0,00",0,"2,14","0,12","0,00%","0,97%","0,00%","0,00%","0,00%","0,00%"
9,04/03/2020,BOLZANO,1,0,0,1,,"0,00%","2,44%","2,12%",,0,"0,00",0,"0,00",0,"0,00",0,"0,00","0,40","0,00%","-0,03%","0,00%","0,00%","0,00%","0,00%"
9,04/03/2020,TRENTO,5,0,0,5,"0,00","0,00%","2,51%","1,59%",,1,"3,71",0,"0,00",0,"0,00",1,"3,71","0,09","0,00%","0,12%","0,00%","0,00%","0,00%","0,00%"
9,04/03/2020,PIEMONTE,82,0,0,82,"0,08","30,59%","2,78%","1,59%",,26,"44,57",0,"0,00",0,"0,00",26,"44,57","8,49","0,22%","0,25%","1,59%","1,62%","9,75%","10,98%"
9,04/03/2020,PUGLIA,7,1,1,9,"0,00","12,50%","2,78%","2,12%",,1,"3,14",1,"0,86",1,"0,86",3,"4,86","0,51","0,06%","0,06%","0,00%","0,00%","2,50%","8,27%"
9,04/03/2020,SARDEGNA,2,0,0,2,"0,00","7,69%","2,85%","2,12%",,1,"1,57",0,"0,00",0,"0,00",1,"1,57","0,24","0,00%","0,04%","0,00%","0,00%","7,69%","6,59%"
9,04/03/2020,SICILIA,16,2,0,18,"0,00","18,33%","2,85%","2,65%",,11,"10,43",0,"0,00",0,"0,00",11,"10,43","1,78","0,07%","0,07%","0,00%","0,00%","18,33%","17,25%"
9,04/03/2020,TOSCANA,37,1,0,38,"0,00","24,05%","3,05%","2,65%",,19,"23,00",0,"0,14",0,"0,00",19,"23,14","0,43","0,10%","0,14%","0,36%","0,31%","16,91%","15,27%"
9,04/03/2020,UMBRIA,9,0,0,9,"0,01","7,69%","3,25%","2,65%",,1,"6,00",0,"0,00",0,"0,00",1,"6,00","0,97","0,00%","0,09%","0,00%","0,51%","-52,31%","-9,12%"
9,04/03/2020,VA.AOSTA,0,0,0,0,,"0,00%","3,25%","2,65%",,0,"0,00",0,"0,00",0,"0,00",0,"0,00","0,09","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%"
9,04/03/2020,VENETO,345,9,6,360,"1,88","15,63%","3,25%","2,65%",,48,"113,43",2,"6,71",3,"3,29",53,"123,43","24,45","0,45%","0,52%","0,40%","0,80%","7,00%","8,01%"
10,05/03/2020,ABRUZZO,8,0,0,8,,"9,09%","3,93%","2,65%",,1,"3,14",0,"0,00",0,"0,00",1,"3,14",,"0,07%","0,25%","0,00%","0,00%","6,06%","1,17%"
10,05/03/2020,BASILICATA,1,0,0,1,"0,00","0,00%","3,66%","2,65%",,0,"0,57",0,"0,00",0,"0,00",0,"0,57","0,19","0,00%","0,00%","0,00%","0,00%","0,00%","-4,76%"
10,05/03/2020,CALABRIA,2,0,0,2,"0,00","14,29%","3,73%","2,12%",,1,"0,86",0,"0,00",0,"0,00",1,"0,86","1,69","0,11%","0,09%","0,00%","0,00%","14,29%","10,20%"
10,05/03/2020,CAMPANIA,45,0,0,45,"0,01","33,33%","3,39%","2,12%",,14,"22,57",0,"0,00",0,"0,00",14,"22,57","1,32","0,02%","0,11%","0,00%","0,00%","29,17%","21,30%"
10,05/03/2020,EMILIA ROMAGNA,658,10,30,698,"0,02","40,10%","3,93%","2,65%",,142,"296,71",4,"7,14",8,"16,43",154,"320,29","0,34","1,16%","2,44%","0,79%","1,70%","14,69%","-14,95%"
10,05/03/2020,FRIULI VENEZIA GIULIA,21,0,0,21,"0,00","14,29%","3,66%","2,65%",,3,"11,43",0,"0,00",0,"0,00",3,"11,43","0,12","0,08%","0,22%","0,00%","0,00%","-8,44%","5,09%"
10,05/03/2020,LAZIO,41,3,0,44,"0,01","7,78%","3,39%","2,65%",,14,"28,29",0,"0,00",0,"0,00",14,"28,29","2,18","0,08%","0,19%","0,42%","0,59%","-5,78%","2,85%"
10,05/03/2020,LIGURIA,21,4,3,28,"0,00","15,38%","3,66%","2,12%",,0,"-1,43",0,"0,57",2,"2,29",2,"1,43","0,12","0,06%","-0,02%","0,00%","0,66%","-1,28%","-25,70%"
10,05/03/2020,LOMBARDIA,1777,376,98,2251,"0,61","199,54%","3,52%","2,12%",,280,"692,71",126,"225,00",25,"51,14",431,"968,86","3,19","2,86%","5,36%","2,80%","7,80%","187,82%","156,25%"
10,05/03/2020,MARCHE,120,0,4,124,"0,01","32,00%","3,52%","2,65%",,40,"72,14",0,"0,00",0,"2,43",40,"74,57","0,07","1,96%","2,92%","1,72%","4,23%","5,86%","-38,49%"
10,05/03/2020,MOLISE,7,0,0,7,"0,00","80,00%","3,52%","2,65%",,4,"5,14",0,"0,00",0,"0,00",4,"5,14","0,09","0,45%","1,16%","0,00%","0,00%","80,00%","68,57%"
10,05/03/2020,BOLZANO,1,0,0,1,,"0,00%","3,93%","3,17%",,0,"0,00",0,"0,00",0,"0,00",0,"0,00","0,29","0,00%","-0,03%","0,00%","0,00%","0,00%","0,00%"
10,05/03/2020,TRENTO,7,0,0,7,"0,00","0,00%","4,47%","3,17%",,2,"4,71",0,"0,00",0,"0,00",2,"4,71","0,07","0,17%","0,24%","0,00%","0,00%","0,00%","0,00%"
10,05/03/2020,PIEMONTE,106,0,2,108,"0,15","0,00%","4,74%","3,17%",,24,"53,71",0,"0,00",2,"1,71",26,"55,43","6,40","0,29%","0,43%","0,64%","1,87%","-30,59%","-19,61%"
10,05/03/2020,PUGLIA,12,1,1,14,"0,00","13,51%","4,88%","3,70%",,5,"6,57",0,"0,71",0,"0,71",5,"8,00","0,38","0,03%","0,07%","0,18%","0,15%","1,01%","7,36%"
10,05/03/2020,SARDEGNA,2,0,0,2,"0,00","0,00%","5,49%","3,17%",,0,"1,29",0,"0,00",0,"0,00",0,"1,29","0,18","0,06%","0,09%","0,00%","0,00%","-7,69%","-1,10%"
10,05/03/2020,SICILIA,16,2,0,18,"0,00","0,00%","5,96%","3,17%",,0,"8,43",0,"0,00",0,"0,00",0,"8,43","1,34","0,00%","0,06%","0,00%","0,00%","-18,33%","-1,08%"
10,05/03/2020,TOSCANA,60,1,0,61,"0,00","0,00%","6,10%","3,70%",,23,"37,71",0,"0,00",0,"0,00",23,"37,71","0,33","0,22%","0,28%","0,18%","0,41%","-24,05%","-8,78%"
10,05/03/2020,UMBRIA,9,0,0,9,"0,01","0,00%","6,78%","3,70%",,0,"4,71",0,"0,00",0,"0,00",0,"4,71","0,73","0,00%","0,07%","0,00%","0,41%","-7,69%","-16,81%"
10,05/03/2020,VA.AOSTA,2,0,0,2,"0,00","33,33%","7,45%","3,70%",,2,"1,71",0,"0,00",0,"0,00",2,"1,71","0,06","0,00%","0,00%","0,00%","0,00%","33,33%","28,57%"
10,05/03/2020,VENETO,380,17,10,407,"2,51","3,28%","7,86%","4,23%",,35,"109,71",8,"12,29",4,"6,14",47,"128,14","18,86","0,27%","0,60%","0,10%","0,66%","-12,36%","-4,36%"
11,06/03/2020,ABRUZZO,9,0,0,9,,"0,00%","9,28%","5,82%",,1,"3,00",0,"0,00",0,"0,00",1,"3,00",,"0,07%","0,23%","0,00%","0,00%","-9,09%","-7,92%"
11,06/03/2020,BASILICATA,3,0,0,3,"0,00","22,22%","9,89%","7,94%",,2,"2,14",0,"0,00",0,"0,00",2,"2,14","0,13","0,24%","0,21%","0,00%","0,00%","22,22%","14,29%"
11,06/03/2020,CALABRIA,4,0,0,4,"0,00","4,35%","10,43%","7,94%",,2,"2,43",0,"0,00",0,"0,00",2,"2,43","1,13","0,11%","0,17%","0,00%","0,00%","-9,94%","1,69%"
11,06/03/2020,CAMPANIA,57,0,0,57,"0,03","0,00%","10,77%","5,29%",,12,"27,00",0,"0,00",0,"0,00",12,"27,00","0,89","0,00%","0,08%","0,00%","0,00%","-33,33%","-11,96%"
11,06/03/2020,EMILIA ROMAGNA,816,17,37,870,"0,04","68,25%","11,31%","5,82%",,158,"358,57",7,"11,71",7,"18,43",172,"388,71","0,23","1,14%","2,72%","2,77%","3,49%","28,15%","6,26%"
11,06/03/2020,FRIULI VENEZIA GIULIA,28,3,0,31,"0,00","5,56%","11,45%","6,88%",,7,"14,43",3,"2,57",0,"0,00",10,"17,00","0,08","0,00%","0,18%","0,00%","0,00%","-8,73%","-4,43%"
11,06/03/2020,LAZIO,50,3,1,54,"0,02","5,05%","11,52%","6,88%",,9,"30,14",0,"0,00",1,"0,86",10,"31,00","1,46","0,09%","0,22%","0,11%","0,58%","-2,73%","-0,60%"
11,06/03/2020,LIGURIA,24,5,3,32,"0,00","4,82%","13,35%","6,88%",,3,"0,86",1,"0,86",0,"1,86",4,"3,57","0,08","0,06%","0,06%","0,93%","1,19%","-10,57%","-36,96%"
11,06/03/2020,LOMBARDIA,2008,469,135,2612,"0,87","30,03%","14,23%","7,94%",,231,"704,57",93,"256,71",37,"71,29",361,"1032,57","2,33","4,44%","7,82%","5,21%","9,63%","-169,50%","-16,34%"
11,06/03/2020,MARCHE,155,0,4,159,"0,01","20,35%","14,36%","7,41%",,35,"85,86",0,"0,00",0,"1,86",35,"87,71","0,05","1,36%","3,39%","0,43%","3,56%","-11,65%","-10,19%"
11,06/03/2020,MOLISE,12,0,0,12,"0,01","6,25%","14,09%","8,47%",,5,"8,43",0,"0,00",0,"0,00",5,"8,43","0,06","-0,45%","0,52%","5,13%","4,40%","-73,75%","-6,07%"
11,06/03/2020,BOLZANO,4,0,0,4,"0,00","18,75%","15,45%","8,47%",,3,"2,57",0,"0,00",0,"0,00",3,"2,57","0,19","0,56%","0,45%","0,00%","0,00%","18,75%","16,07%"
11,06/03/2020,TRENTO,10,0,0,10,"0,00","0,00%","15,45%","9,52%",,3,"6,29",0,"0,00",0,"0,00",3,"6,29","0,04","0,34%","0,49%","0,00%","0,00%","0,00%","0,00%"
11,06/03/2020,PIEMONTE,139,0,4,143,"0,26","14,00%","16,60%","9,52%",,33,"68,43",0,"0,00",2,"3,14",35,"71,57","4,32","0,24%","0,55%","2,07%","3,25%","14,00%","-5,80%"
11,06/03/2020,PUGLIA,15,1,1,17,"0,00","8,33%","16,87%","11,11%",,3,"7,86",0,"0,57",0,"0,57",3,"9,00","0,25","0,00%","0,06%","0,00%","0,13%","-5,18%","1,11%"
11,06/03/2020,SARDEGNA,5,0,0,5,"0,00","6,12%","19,24%","11,64%",,3,"3,57",0,"0,00",0,"0,00",3,"3,57","0,12","0,00%","0,07%","0,00%","0,00%","6,12%","4,15%"
11,06/03/2020,SICILIA,22,2,0,24,"0,01","0,00%","20,73%","13,76%",,6,"11,57",0,"0,00",0,"0,00",6,"11,57","0,89","0,05%","0,09%","0,00%","0,00%","0,00%","-1,08%"
11,06/03/2020,TOSCANA,78,1,0,79,"0,01","5,61%","22,43%","13,76%",,18,"45,57",0,"0,00",0,"0,00",18,"45,57","0,22","0,18%","0,37%","0,36%","0,64%","5,61%","-0,80%"
11,06/03/2020,UMBRIA,16,0,0,16,"0,02","31,82%","24,05%","14,29%",,7,"9,43",0,"0,00",0,"0,00",7,"9,43","0,49","0,12%","0,16%","0,71%","0,91%","31,82%","10,46%"
11,06/03/2020,VA.AOSTA,7,0,0,7,"0,00","71,43%","25,14%","15,34%",,5,"5,71",0,"0,00",0,"0,00",5,"5,71","0,04","0,00%","0,00%","0,00%","0,00%","38,10%","56,46%"
11,06/03/2020,VENETO,454,22,12,488,"2,88","7,54%","26,49%","16,93%",,74,"140,14",5,"14,14",2,"6,71",81,"161,00","13,32","0,42%","0,79%","0,30%","0,67%","4,26%","-0,72%"
12,07/03/2020,ABRUZZO,11,0,0,11,,"7,41%","27,17%","17,46%",,2,"3,71",0,"0,00",0,"0,00",2,"3,71",,"0,14%","0,27%","0,00%","0,00%","7,41%","-0,14%"
12,07/03/2020,BASILICATA,3,0,0,3,"0,00","0,00%","29,07%","20,11%",,0,"1,71",0,"0,00",0,"0,00",0,"1,71","0,06","0,00%","0,17%","0,00%","0,00%","-22,22%","-7,94%"
12,07/03/2020,CALABRIA,4,0,0,4,"0,00","0,00%","28,93%","19,05%",,0,"2,00",0,"0,00",0,"0,00",0,"2,00","0,56","0,00%","0,14%","0,00%","0,00%","-4,35%","-2,66%"
12,07/03/2020,CAMPANIA,61,0,0,61,"0,05","2,84%","31,03%","19,05%",,4,"24,14",0,"0,00",0,"0,00",4,"24,14","0,46","0,09%","0,12%","0,00%","0,00%","2,84%","-8,73%"
12,07/03/2020,EMILIA ROMAGNA,937,25,48,1010,"0,08","29,91%","31,71%","22,22%",,121,"376,14",8,"16,14",11,"23,14",140,"415,43","0,13","1,09%","2,83%","1,45%","3,91%","-38,34%","-32,58%"
12,07/03/2020,FRIULI VENEZIA GIULIA,39,3,0,42,"0,01","0,00%","32,79%","22,75%",,11,"19,86",0,"2,14",0,"0,00",11,"22,00","0,04","0,23%","0,34%","0,57%","0,49%","-5,56%","-9,99%"
12,07/03/2020,LAZIO,72,3,1,76,"0,05","10,53%","32,79%","22,75%",,22,"42,29",0,"0,00",0,"0,71",22,"43,00","0,74","0,26%","0,40%","0,00%","0,45%","5,48%","4,00%"
12,07/03/2020,LIGURIA,42,5,4,51,"0,00","18,63%","34,76%","25,40%",,18,"18,29",0,"0,71",1,"2,29",19,"21,29","0,04","0,78%","0,60%","0,46%","1,32%","13,81%","10,70%"
12,07/03/2020,LOMBARDIA,2742,524,154,3420,"1,29","36,36%","35,91%","24,34%",,734,"1125,71",55,"242,57",19,"71,57",808,"1439,86","1,52","0,38%","6,03%","4,01%","10,14%","6,33%","-13,85%"
12,07/03/2020,MARCHE,201,0,6,207,"0,03","20,78%","36,99%","26,98%",,46,"104,71",0,"0,00",2,"3,00",48,"107,71","0,03","1,79%","4,03%","6,87%","8,15%","0,43%","-9,33%"
12,07/03/2020,MOLISE,14,0,0,14,"0,01","25,00%","37,06%","27,51%",,2,"8,43",0,"0,00",0,"0,00",2,"8,43","0,03","0,00%","0,32%","0,00%","3,66%","18,75%","9,11%"
12,07/03/2020,BOLZANO,9,0,0,9,"0,02","0,00%","38,41%","30,16%",,5,"6,43",0,"0,00",0,"0,00",5,"6,43","0,09","0,74%","1,01%","0,00%","0,00%","-18,75%","-2,68%"
12,07/03/2020,TRENTO,14,0,0,14,"0,01","5,56%","36,92%","31,22%",,4,"8,29",0,"0,00",0,"0,00",4,"8,29","0,02","0,34%","0,68%","1,11%","0,95%","5,56%","4,76%"
12,07/03/2020,PIEMONTE,202,0,5,207,"0,60","25,30%","38,28%","31,22%",,63,"104,14",0,"0,00",1,"3,43",64,"107,57","2,29","0,91%","1,19%","1,27%","3,62%","11,30%","1,89%"
12,07/03/2020,PUGLIA,23,1,2,26,"0,01","0,00%","38,69%","31,22%",,8,"13,00",0,"0,43",1,"1,29",9,"14,71","0,13","0,11%","0,13%","0,18%","0,25%","-8,33%","-7,23%"
12,07/03/2020,SARDEGNA,5,0,0,5,"0,00","0,00%","39,97%","34,92%",,0,"2,86",0,"0,00",0,"0,00",0,"2,86","0,06","0,00%","0,05%","0,00%","0,00%","-6,12%","-1,97%"
12,07/03/2020,SICILIA,33,2,0,35,"0,02","3,99%","42,07%","34,39%",,11,"18,14",0,"0,00",0,"0,00",11,"18,14","0,45","0,02%","0,09%","0,00%","0,00%","3,99%","2,33%"
12,07/03/2020,TOSCANA,112,1,0,113,"0,02","14,53%","44,58%","39,15%",,34,"65,00",0,"0,00",0,"0,00",34,"65,00","0,11","0,38%","0,62%","0,36%","0,82%","8,92%","6,50%"
12,07/03/2020,UMBRIA,24,0,0,24,"0,06","33,33%","44,78%","39,68%",,8,"14,00",0,"0,00",0,"0,00",8,"14,00","0,26","0,00%","0,12%","0,00%","0,71%","1,52%","7,21%"
12,07/03/2020,VA.AOSTA,8,0,0,8,"0,01","25,00%","45,80%","38,62%",,1,"5,57",0,"0,00",0,"0,00",1,"5,57","0,02","0,44%","0,38%","0,00%","0,00%","-46,43%","6,46%"
12,07/03/2020,VENETO,505,25,13,543,"3,67","3,91%","44,99%","38,10%",,51,"146,00",3,"13,57",1,"6,14",55,"165,71","7,89","0,10%","0,59%","1,40%","1,61%","-3,63%","-4,45%"
13,08/03/2020,ABRUZZO,17,0,0,17,"2,80","15,00%","45,53%","37,57%",,6,"8,00",0,"0,00",0,"0,00",6,"8,00",,"0,20%","0,37%","0,00%","0,00%","7,59%","10,07%"
13,08/03/2020,BASILICATA,4,0,0,4,,"2,08%","45,53%","37,57%",,1,"2,14",0,"0,00",0,"0,00",1,"2,14","0,00","0,24%","0,35%","0,00%","0,00%","2,08%","-6,15%"
13,08/03/2020,CALABRIA,9,0,0,9,"1,51","0,00%","45,80%","38,10%",,5,"5,86",0,"0,00",0,"0,00",5,"5,86","0,22","0,33%","0,39%","0,00%","0,00%","0,00%","-2,66%"
13,08/03/2020,CAMPANIA,100,1,0,101,"2,07","10,87%","47,02%","39,15%",,39,"51,29",1,"0,86",0,"0,00",40,"52,14","0,31","0,31%","0,35%","1,13%","0,97%","8,03%","-2,25%"
13,08/03/2020,EMILIA ROMAGNA,1097,27,56,1180,"2,68","22,97%","46,68%","39,15%",,160,"419,00",2,"14,29",8,"24,29",170,"457,57","0,41","1,27%","3,09%","1,45%","4,13%","-6,94%","-38,84%"
13,08/03/2020,FRIULI VENEZIA GIULIA,53,3,1,57,"1,96","3,57%","46,07%","40,74%",,14,"27,14",0,"1,71",1,"0,86",15,"29,71","0,28","0,00%","0,26%","0,00%","0,41%","3,57%","-5,34%"
13,08/03/2020,LAZIO,81,3,3,87,"1,95","3,17%","44,65%","39,68%",,9,"40,14",0,"0,00",2,"2,29",11,"42,43","0,29","0,06%","0,36%","0,00%","0,33%","-7,36%","-3,81%"
13,08/03/2020,LIGURIA,67,5,6,78,"1,38","38,57%","48,37%","40,21%",,25,"36,71",0,"0,57",2,"3,43",27,"40,71","0,20","0,73%","1,11%","2,31%","2,98%","19,94%","25,13%"
13,08/03/2020,LOMBARDIA,3372,550,267,4189,"1,94","27,90%","47,22%","40,21%",,630,"1400,71",26,"200,43",113,"149,86",769,"1751,00","0,81","5,45%","8,84%","3,21%","9,75%","-8,46%","-21,74%"
